Date,Company,Open,High,Low,Close,No. of Shares
2021-05-11,TCS.BO,3130.0,3130.0,3092.199951171875,3123.199951171875,42943
2021-05-12,TCS.BO,3139.0,3139.0,3070.5,3088.5,65098
2021-05-14,TCS.BO,3100.0,3100.0,3040.550048828125,3050.75,78135
2021-05-17,TCS.BO,3060.0,3077.0,3035.64990234375,3069.800048828125,101499
2021-05-18,TCS.BO,3095.0,3123.0,3078.699951171875,3089.35009765625,71234
2021-05-19,TCS.BO,3080.0,3118.0,3066.050048828125,3081.949951171875,63943
2021-05-20,TCS.BO,3074.0,3087.550048828125,3053.0,3060.0,44081
2021-05-21,TCS.BO,3065.0,3087.89990234375,3055.35009765625,3080.39990234375,25700
2021-05-24,TCS.BO,3080.550048828125,3105.0,3075.0,3081.85009765625,34002
2021-05-25,TCS.BO,3094.0,3127.0,3082.85009765625,3113.949951171875,89880
2021-05-26,TCS.BO,3123.0,3165.0,3104.75,3158.199951171875,63167
2021-05-27,TCS.BO,3165.39990234375,3218.0,3162.949951171875,3180.199951171875,89498
2021-05-28,TCS.BO,3190.0,3197.64990234375,3137.0,3144.10009765625,90237
2021-05-31,TCS.BO,3150.0,3170.0,3129.0,3158.949951171875,81654
2021-06-01,TCS.BO,3170.0,3170.0,3132.0,3153.39990234375,39525
2021-06-02,TCS.BO,3154.0,3155.699951171875,3116.14990234375,3129.300048828125,69364
2021-06-03,TCS.BO,3150.0,3154.949951171875,3122.39990234375,3141.449951171875,42074
2021-06-04,TCS.BO,3130.0,3156.949951171875,3125.10009765625,3143.14990234375,60938
2021-06-07,TCS.BO,3155.0,3189.949951171875,3134.0,3181.800048828125,38418
2021-06-08,TCS.BO,3200.0,3231.550048828125,3190.199951171875,3200.5,65874
2021-06-09,TCS.BO,3202.0,3220.800048828125,3187.800048828125,3199.5,88982
2021-06-10,TCS.BO,3210.0,3225.0,3192.60009765625,3216.050048828125,40366
2021-06-11,TCS.BO,3215.0,3309.0,3213.0,3271.699951171875,110175
2021-06-14,TCS.BO,3290.0,3307.60009765625,3270.050048828125,3276.35009765625,61546
2021-06-15,TCS.BO,3300.0,3300.0,3251.550048828125,3262.449951171875,567462
2021-06-16,TCS.BO,3265.0,3294.300048828125,3253.14990234375,3276.35009765625,166257
2021-06-17,TCS.BO,3260.0,3335.050048828125,3260.0,3320.10009765625,106664
2021-06-18,TCS.BO,3350.0,3357.85009765625,3275.0,3297.0,132596
2021-06-21,TCS.BO,3278.0,3285.949951171875,3253.0,3272.449951171875,1452171
2021-06-22,TCS.BO,3319.0,3327.0,3287.449951171875,3300.64990234375,47420
2021-06-23,TCS.BO,3325.0,3325.0,3256.60009765625,3262.10009765625,506938
2021-06-24,TCS.BO,3282.0,3382.0,3272.60009765625,3373.60009765625,214740
2021-06-25,TCS.BO,3390.0,3399.0,3351.0,3380.699951171875,206177
2021-06-28,TCS.BO,3396.0,3396.0,3332.449951171875,3335.60009765625,43234
2021-06-29,TCS.BO,3348.699951171875,3366.0,3327.0,3339.60009765625,52691
2021-06-30,TCS.BO,3338.949951171875,3382.0,3338.949951171875,3345.25,34105
2021-07-01,TCS.BO,3359.0,3362.949951171875,3333.0,3341.0,25777
2021-07-02,TCS.BO,3338.0,3338.0,3296.050048828125,3325.550048828125,51771
2021-07-05,TCS.BO,3337.0,3373.89990234375,3303.449951171875,3321.550048828125,75811
2021-07-06,TCS.BO,3315.0,3329.10009765625,3256.10009765625,3262.35009765625,177251
2021-07-07,TCS.BO,3283.0,3283.449951171875,3242.0,3275.300048828125,106869
2021-07-08,TCS.BO,3295.0,3296.949951171875,3232.300048828125,3257.10009765625,98504
2021-07-09,TCS.BO,3260.0,3281.0,3200.0,3207.75,232383
2021-07-12,TCS.BO,3235.0,3238.89990234375,3188.949951171875,3192.949951171875,496574
2021-07-13,TCS.BO,3215.0,3215.60009765625,3175.449951171875,3187.89990234375,51763
2021-07-14,TCS.BO,3181.0,3220.949951171875,3181.0,3213.85009765625,372510
2021-07-15,TCS.BO,3233.0,3233.0,3194.89990234375,3201.5,87671
2021-07-16,TCS.BO,3217.5,3219.0,3190.0,3194.64990234375,71188
2021-07-19,TCS.BO,3188.0,3200.0,3175.0,3184.39990234375,433962
2021-07-20,TCS.BO,3184.0,3214.85009765625,3156.0,3205.300048828125,114292
2021-07-22,TCS.BO,3189.0,3224.85009765625,3189.0,3216.550048828125,85259
2021-07-23,TCS.BO,3225.0,3240.89990234375,3206.300048828125,3212.050048828125,103816
2021-07-26,TCS.BO,3210.0,3224.0,3191.0,3199.35009765625,49985
2021-07-27,TCS.BO,3204.0,3209.5,3161.0,3183.050048828125,63248
2021-07-28,TCS.BO,3196.0,3203.300048828125,3133.199951171875,3197.5,97773
2021-07-29,TCS.BO,3208.800048828125,3226.0,3191.0,3196.60009765625,44904
2021-07-30,TCS.BO,3209.0,3221.64990234375,3162.0,3167.5,52954
2021-08-02,TCS.BO,3173.550048828125,3224.64990234375,3166.050048828125,3217.89990234375,134570
2021-08-03,TCS.BO,3220.0,3289.949951171875,3220.0,3284.14990234375,166466
2021-08-04,TCS.BO,3302.5,3305.0,3261.64990234375,3273.449951171875,126809
2021-08-05,TCS.BO,3274.0,3315.0,3264.949951171875,3285.14990234375,63832
2021-08-06,TCS.BO,3275.0,3323.800048828125,3265.0,3310.14990234375,167196
2021-08-09,TCS.BO,3315.85009765625,3336.550048828125,3310.0,3322.39990234375,86883
2021-08-10,TCS.BO,3322.39990234375,3349.199951171875,3315.0,3333.25,90574
2021-08-11,TCS.BO,3350.0,3359.85009765625,3327.300048828125,3340.550048828125,67042
2021-08-12,TCS.BO,3346.0,3367.550048828125,3332.14990234375,3353.949951171875,73888
2021-08-13,TCS.BO,3353.0,3479.35009765625,3353.0,3461.89990234375,301314
2021-08-16,TCS.BO,3461.89990234375,3492.5,3437.0,3471.75,62836
2021-08-17,TCS.BO,3484.449951171875,3560.25,3464.0,3552.39990234375,160065
2021-08-18,TCS.BO,3555.0,3594.60009765625,3537.0,3558.5,69366
2021-08-20,TCS.BO,3524.0,3573.10009765625,3503.60009765625,3557.449951171875,55131
2021-08-23,TCS.BO,3570.0,3672.5,3562.949951171875,3635.85009765625,127876
2021-08-24,TCS.BO,3653.0,3668.75,3595.85009765625,3612.199951171875,59758
2021-08-25,TCS.BO,3612.800048828125,3697.0,3608.949951171875,3659.5,70032
2021-08-26,TCS.BO,3668.89990234375,3687.10009765625,3649.0,3671.050048828125,94445
2021-08-27,TCS.BO,3657.949951171875,3729.0,3651.10009765625,3720.14990234375,80952
2021-08-30,TCS.BO,3718.0,3740.0,3687.60009765625,3701.39990234375,69850
2021-08-31,TCS.BO,3703.0,3802.949951171875,3703.0,3786.550048828125,248659
2021-09-01,TCS.BO,3790.0,3815.75,3706.0,3714.050048828125,290870
2021-09-02,TCS.BO,3736.0,3858.0,3724.60009765625,3837.949951171875,68034
2021-09-03,TCS.BO,3836.0,3857.39990234375,3804.0,3841.35009765625,73148
2021-09-06,TCS.BO,3847.0,3876.0,3815.0,3851.050048828125,42444
2021-09-07,TCS.BO,3858.0,3871.0,3809.050048828125,3814.75,33828
2021-09-08,TCS.BO,3815.0,3815.0,3756.0,3774.10009765625,53706
2021-09-09,TCS.BO,3799.0,3809.699951171875,3765.14990234375,3791.75,38234
2021-09-13,TCS.BO,3761.0,3851.89990234375,3761.0,3843.89990234375,82516
2021-09-14,TCS.BO,3849.5,3895.60009765625,3828.64990234375,3885.14990234375,31541
2021-09-15,TCS.BO,3889.949951171875,3980.0,3866.449951171875,3954.800048828125,130664
2021-09-16,TCS.BO,3938.0,3981.550048828125,3891.949951171875,3902.5,117036
2021-09-17,TCS.BO,3930.0,3944.39990234375,3806.89990234375,3830.449951171875,109563
2021-09-20,TCS.BO,3819.0,3871.5,3811.0,3823.35009765625,65057
2021-09-21,TCS.BO,3845.5,3870.300048828125,3823.0,3864.949951171875,48497
2021-09-22,TCS.BO,3861.0,3896.949951171875,3852.300048828125,3862.5,141321
2021-09-23,TCS.BO,3889.0,3889.0,3835.64990234375,3868.699951171875,947615
2021-09-24,TCS.BO,3889.0,3944.5,3856.0,3871.300048828125,49192
2021-09-27,TCS.BO,3891.14990234375,3904.0,3804.0,3836.949951171875,59914
2021-09-28,TCS.BO,3854.0,3854.0,3752.699951171875,3779.0,101477
2021-09-29,TCS.BO,3750.0,3805.449951171875,3723.10009765625,3791.60009765625,90622
2021-09-30,TCS.BO,3811.0,3811.0,3750.75,3774.5,39114
2021-10-01,TCS.BO,3779.0,3811.0,3725.0,3729.300048828125,97631
2021-10-04,TCS.BO,3728.0,3782.75,3708.050048828125,3771.10009765625,92760
2021-10-05,TCS.BO,3765.0,3840.0,3742.60009765625,3833.699951171875,108583
2021-10-06,TCS.BO,3844.0,3858.0,3795.0,3809.89990234375,60822
2021-10-07,TCS.BO,3822.0,3899.64990234375,3821.300048828125,3892.60009765625,47233
2021-10-08,TCS.BO,3935.0,3990.0,3898.949951171875,3935.300048828125,97634
2021-10-11,TCS.BO,3797.0,3797.0,3660.0,3686.5,1280463
2021-10-12,TCS.BO,3709.0,3709.0,3631.35009765625,3653.89990234375,266211
2021-10-13,TCS.BO,3661.10009765625,3675.0,3645.050048828125,3656.050048828125,184950
2021-10-14,TCS.BO,3650.0,3671.0,3608.39990234375,3611.300048828125,330478
2021-10-18,TCS.BO,3612.0,3653.0,3607.050048828125,3647.39990234375,123363
2021-10-19,TCS.BO,3670.0,3690.300048828125,3625.0,3634.60009765625,212142
2021-10-20,TCS.BO,3615.10009765625,3629.5,3578.199951171875,3607.85009765625,1033300
2021-10-21,TCS.BO,3618.0,3618.0,3512.10009765625,3533.39990234375,89945
2021-10-22,TCS.BO,3564.0,3564.0,3485.0,3500.050048828125,135071
2021-10-25,TCS.BO,3500.050048828125,3515.0,3450.0,3492.5,121831
2021-10-26,TCS.BO,3499.0,3529.14990234375,3475.0,3483.050048828125,59363
2021-10-27,TCS.BO,3497.699951171875,3511.89990234375,3481.699951171875,3488.949951171875,116096
2021-10-28,TCS.BO,3515.0,3515.050048828125,3416.0,3424.35009765625,60853
2021-10-29,TCS.BO,3410.0,3459.800048828125,3386.0,3398.800048828125,178291
2021-11-01,TCS.BO,3438.0,3489.0,3412.64990234375,3477.300048828125,89540
2021-11-02,TCS.BO,3495.0,3513.949951171875,3466.10009765625,3483.75,185781
2021-11-03,TCS.BO,3508.0,3519.949951171875,3466.5,3492.550048828125,39055
2021-11-04,TCS.BO,3515.0,3515.10009765625,3505.699951171875,3509.050048828125,33702
2021-11-08,TCS.BO,3539.0,3539.0,3481.25,3502.60009765625,129083
2021-11-09,TCS.BO,3504.0,3534.89990234375,3497.60009765625,3504.5,83427
2021-11-10,TCS.BO,3500.0,3519.39990234375,3481.35009765625,3484.35009765625,53691
2021-11-11,TCS.BO,3482.0,3508.75,3436.0,3488.10009765625,95676
2021-11-12,TCS.BO,3500.0,3535.10009765625,3486.050048828125,3524.5,144937
2021-11-15,TCS.BO,3534.800048828125,3569.5,3531.0,3553.89990234375,56987
2021-11-16,TCS.BO,3563.0,3575.0,3541.25,3555.14990234375,93911
2021-11-17,TCS.BO,3559.0,3562.35009765625,3513.800048828125,3523.949951171875,46814
2021-11-18,TCS.BO,3512.050048828125,3521.39990234375,3452.0,3475.64990234375,134098
2021-11-22,TCS.BO,3480.0,3516.0,3441.0,3461.25,53969
2021-11-23,TCS.BO,3445.0,3483.39990234375,3408.050048828125,3463.699951171875,91067
2021-11-24,TCS.BO,3478.0,3493.550048828125,3431.0,3443.550048828125,47809
2021-11-25,TCS.BO,3462.0,3462.0,3434.0,3445.5,56004
2021-11-26,TCS.BO,3440.0,3486.0,3414.64990234375,3445.64990234375,80166
2021-11-29,TCS.BO,3445.64990234375,3530.0,3407.550048828125,3500.699951171875,85268
2021-11-30,TCS.BO,3500.0,3563.0,3494.85009765625,3532.0,131810
2021-12-01,TCS.BO,3535.14990234375,3589.35009765625,3535.14990234375,3578.14990234375,159108
2021-12-02,TCS.BO,3585.0,3648.0,3573.199951171875,3641.14990234375,188193
2021-12-03,TCS.BO,3643.0,3665.949951171875,3630.75,3639.64990234375,76061
2021-12-06,TCS.BO,3642.0,3656.85009765625,3521.5,3534.35009765625,51174
2021-12-07,TCS.BO,3567.89990234375,3597.14990234375,3525.60009765625,3584.699951171875,24002
2021-12-08,TCS.BO,3625.0,3645.0,3602.60009765625,3626.5,263196
2021-12-09,TCS.BO,3613.0,3632.39990234375,3567.0,3603.60009765625,77990
2021-12-10,TCS.BO,3585.0,3640.85009765625,3575.10009765625,3636.550048828125,78298
2021-12-13,TCS.BO,3647.0,3660.0,3603.0,3610.10009765625,52114
2021-12-14,TCS.BO,3601.0,3634.39990234375,3576.14990234375,3622.800048828125,87750
2021-12-15,TCS.BO,3610.0,3622.699951171875,3558.60009765625,3569.60009765625,70817
2021-12-16,TCS.BO,3580.0,3607.25,3570.5,3581.35009765625,19480
2021-12-17,TCS.BO,3601.0,3650.0,3573.14990234375,3587.199951171875,82484
2021-12-20,TCS.BO,3570.10009765625,3605.0,3509.85009765625,3557.10009765625,160727
2021-12-21,TCS.BO,3585.0,3639.60009765625,3568.050048828125,3608.449951171875,104021
2021-12-22,TCS.BO,3612.0,3636.0,3605.39990234375,3630.0,68470
2021-12-23,TCS.BO,3640.5,3671.0,3630.050048828125,3662.800048828125,62978
2021-12-24,TCS.BO,3676.0,3703.89990234375,3645.300048828125,3670.25,141802
2021-12-27,TCS.BO,3670.0,3700.0,3653.14990234375,3695.550048828125,37807
2021-12-28,TCS.BO,3715.0,3724.5,3694.050048828125,3707.300048828125,34438
2021-12-29,TCS.BO,3700.0,3719.449951171875,3684.39990234375,3693.14990234375,75965
2021-12-30,TCS.BO,3693.0,3739.60009765625,3680.550048828125,3733.14990234375,45572
2021-12-31,TCS.BO,3736.050048828125,3759.800048828125,3731.550048828125,3736.85009765625,51482
2022-01-03,TCS.BO,3744.0,3829.0,3743.949951171875,3818.14990234375,67010
2022-01-04,TCS.BO,3829.050048828125,3888.0,3810.0,3882.699951171875,342652
2022-01-05,TCS.BO,3865.0,3870.10009765625,3811.0,3861.050048828125,54550
2022-01-06,TCS.BO,3816.0,3834.75,3771.35009765625,3806.85009765625,111898
2022-01-07,TCS.BO,3809.10009765625,3864.449951171875,3796.0,3854.85009765625,41904
2022-01-10,TCS.BO,3974.0,3979.89990234375,3861.85009765625,3879.35009765625,244605
2022-01-11,TCS.BO,3859.0,3925.85009765625,3853.800048828125,3915.800048828125,80161
2022-01-12,TCS.BO,3927.800048828125,3930.14990234375,3836.800048828125,3857.25,122701
2022-01-13,TCS.BO,3934.0,3944.39990234375,3857.25,3897.64990234375,368315
2022-01-14,TCS.BO,3880.0,3978.300048828125,3860.10009765625,3969.25,280512
2022-01-17,TCS.BO,3998.0,4043.0,3963.0,4019.10009765625,295249
2022-01-18,TCS.BO,4045.5,4045.5,3981.0,3990.25,110328
2022-01-19,TCS.BO,4018.0,4018.0,3911.75,3915.800048828125,138761
2022-01-20,TCS.BO,3915.0,3915.0,3814.0,3827.85009765625,289388
2022-01-21,TCS.BO,3814.0,3851.0,3771.75,3834.85009765625,231443
2022-01-24,TCS.BO,3841.0,3850.14990234375,3741.0,3771.5,288622
2022-01-25,TCS.BO,3771.0,3809.199951171875,3723.050048828125,3770.10009765625,229135
2022-01-27,TCS.BO,3740.0,3740.0,3626.25,3650.10009765625,408154
2022-01-28,TCS.BO,3659.0,3729.0,3650.0,3690.25,213927
2022-01-31,TCS.BO,3742.199951171875,3758.050048828125,3721.699951171875,3737.89990234375,140447
2022-02-01,TCS.BO,3780.0,3809.0,3735.60009765625,3800.64990234375,142772
2022-02-02,TCS.BO,3823.0,3864.0,3800.64990234375,3857.0,72720
2022-02-03,TCS.BO,3845.0,3882.949951171875,3815.0,3825.0,114933
2022-02-04,TCS.BO,3810.0,3825.0,3769.199951171875,3814.64990234375,107911
2022-02-07,TCS.BO,3800.0,3832.39990234375,3756.10009765625,3778.60009765625,81224
2022-02-08,TCS.BO,3794.89990234375,3801.75,3721.14990234375,3742.39990234375,85663
2022-02-09,TCS.BO,3762.0,3778.0,3748.0,3761.25,43296
2022-02-10,TCS.BO,3785.0,3788.60009765625,3758.300048828125,3771.199951171875,67626
2022-02-11,TCS.BO,3752.0,3752.0,3690.60009765625,3695.60009765625,172871
2022-02-15,TCS.BO,3785.449951171875,3833.0,3749.949951171875,3817.699951171875,280664
2022-02-16,TCS.BO,3852.0,3856.0,3805.89990234375,3813.550048828125,171784
2022-02-17,TCS.BO,3830.0,3835.14990234375,3780.0,3784.449951171875,253743
2022-02-18,TCS.BO,3769.0,3815.949951171875,3756.0,3794.800048828125,340554
2022-02-21,TCS.BO,3812.0,3828.89990234375,3705.800048828125,3720.25,581891
2022-02-22,TCS.BO,3649.0,3662.949951171875,3570.800048828125,3586.64990234375,333134
2022-02-23,TCS.BO,3604.699951171875,3639.85009765625,3555.85009765625,3565.300048828125,208645
2022-02-24,TCS.BO,3475.0,3490.0,3392.050048828125,3402.25,414928
2022-02-25,TCS.BO,3452.25,3530.0,3452.25,3519.699951171875,231297
2022-02-28,TCS.BO,3493.0,3563.89990234375,3456.699951171875,3554.550048828125,75954
2022-03-02,TCS.BO,3560.10009765625,3570.64990234375,3506.949951171875,3544.35009765625,137462
2022-03-03,TCS.BO,3568.0,3578.5,3530.85009765625,3544.449951171875,87974
2022-03-04,TCS.BO,3500.0,3561.39990234375,3485.0,3525.199951171875,107978
2022-03-07,TCS.BO,3469.0,3547.449951171875,3351.0,3485.300048828125,244599
2022-03-08,TCS.BO,3458.0,3608.0,3458.0,3599.949951171875,191722
2022-03-09,TCS.BO,3610.0,3654.0,3599.0,3633.35009765625,137528
2022-03-10,TCS.BO,3685.0,3685.0,3614.60009765625,3620.10009765625,126839
2022-03-11,TCS.BO,3614.0,3641.699951171875,3594.0,3600.699951171875,43118
2022-03-14,TCS.BO,3584.0,3648.0,3580.0,3642.699951171875,138512
2022-03-15,TCS.BO,3656.5,3658.699951171875,3586.0,3595.39990234375,37001
2022-03-16,TCS.BO,3653.699951171875,3667.0,3600.0,3654.25,80789
2022-03-17,TCS.BO,3692.0,3709.60009765625,3661.0,3675.199951171875,79044
2022-03-21,TCS.BO,3700.0,3713.949951171875,3615.0,3625.25,90739
2022-03-22,TCS.BO,3630.10009765625,3712.0,3625.5,3700.949951171875,50288
2022-03-23,TCS.BO,3709.0,3730.0,3689.60009765625,3708.25,133080
2022-03-24,TCS.BO,3700.0,3757.60009765625,3699.949951171875,3750.0,52182
2022-03-25,TCS.BO,3753.0,3778.050048828125,3672.949951171875,3707.949951171875,104788
2022-03-28,TCS.BO,3698.0,3712.5,3660.64990234375,3706.050048828125,127823
2022-03-29,TCS.BO,3690.0,3721.0,3690.0,3704.949951171875,139652
2022-03-30,TCS.BO,3738.0,3738.0,3707.050048828125,3730.64990234375,70417
2022-03-31,TCS.BO,3736.0,3754.0,3720.050048828125,3738.800048828125,52924
2022-04-01,TCS.BO,3746.14990234375,3762.449951171875,3729.0,3756.85009765625,84280
2022-04-04,TCS.BO,3761.0,3779.0,3738.050048828125,3769.800048828125,56385
2022-04-05,TCS.BO,3792.0,3835.5,3775.550048828125,3814.050048828125,127222
2022-04-06,TCS.BO,3812.64990234375,3812.64990234375,3732.300048828125,3756.14990234375,76724
2022-04-07,TCS.BO,3740.050048828125,3743.300048828125,3676.0,3684.949951171875,172534
2022-04-08,TCS.BO,3690.0,3705.0,3643.85009765625,3686.85009765625,138607
2022-04-11,TCS.BO,3698.0,3711.25,3656.85009765625,3696.39990234375,168596
2022-04-12,TCS.BO,3680.0,3738.60009765625,3650.050048828125,3691.449951171875,283042
2022-04-13,TCS.BO,3703.0,3710.050048828125,3657.0,3661.300048828125,106056
2022-04-18,TCS.BO,3620.0,3620.0,3524.0,3528.449951171875,183837
2022-04-19,TCS.BO,3550.0,3563.60009765625,3440.0,3474.300048828125,207746
2022-04-20,TCS.BO,3489.75,3569.0,3481.050048828125,3555.949951171875,183652
2022-04-21,TCS.BO,3589.0,3643.0,3568.5,3629.949951171875,42124
2022-04-22,TCS.BO,3580.0,3617.0,3571.199951171875,3611.85009765625,303745
2022-04-25,TCS.BO,3561.10009765625,3583.0,3534.0,3547.699951171875,76976
2022-04-26,TCS.BO,3565.0,3587.300048828125,3520.0,3544.64990234375,71786
2022-04-27,TCS.BO,3540.0,3568.050048828125,3506.0,3561.300048828125,94285
2022-04-28,TCS.BO,3585.0,3603.800048828125,3539.0,3584.0,85289
2022-04-29,TCS.BO,3597.0,3621.949951171875,3537.39990234375,3550.10009765625,47354
2022-05-04,TCS.BO,3540.0,3545.199951171875,3465.550048828125,3482.449951171875,1062687
2022-05-05,TCS.BO,3506.050048828125,3532.949951171875,3486.60009765625,3513.300048828125,74099
2022-05-06,TCS.BO,3468.449951171875,3474.699951171875,3425.050048828125,3433.0,134551
2022-05-09,TCS.BO,3393.0,3455.5,3348.75,3446.10009765625,185666
2022-05-10,TCS.BO,3440.0,3464.89990234375,3425.0,3437.25,95068
2022-05-11,TCS.BO,3434.0,3447.5,3382.0,3412.89990234375,66515
2022-05-12,TCS.BO,3400.0,3448.39990234375,3350.10009765625,3411.0,158049
2022-05-13,TCS.BO,3441.0,3441.300048828125,3383.14990234375,3413.449951171875,142500
2022-05-16,TCS.BO,3414.0,3429.5,3366.85009765625,3376.64990234375,32081
2022-05-17,TCS.BO,3369.949951171875,3466.39990234375,3351.25,3452.199951171875,37639
2022-05-18,TCS.BO,3460.0,3495.0,3443.050048828125,3449.0,59292
2022-05-19,TCS.BO,3376.0,3402.60009765625,3231.050048828125,3270.699951171875,494805
2022-05-20,TCS.BO,3309.0,3314.0,3271.14990234375,3293.89990234375,137393
2022-05-23,TCS.BO,3315.0,3338.0,3267.050048828125,3320.949951171875,88129
2022-05-24,TCS.BO,3311.0,3320.949951171875,3276.5,3288.050048828125,105893
2022-05-25,TCS.BO,3286.0,3286.550048828125,3155.0,3166.60009765625,235534
2022-05-26,TCS.BO,3190.0,3242.0,3181.0,3228.60009765625,110339
2022-05-27,TCS.BO,3249.0,3278.85009765625,3230.0,3262.199951171875,146145
2022-05-30,TCS.BO,3273.85009765625,3385.800048828125,3273.85009765625,3375.550048828125,117464
2022-05-31,TCS.BO,3355.0,3382.949951171875,3324.10009765625,3364.800048828125,72520
2022-06-01,TCS.BO,3385.0,3388.0,3342.5,3356.5,121714
2022-06-02,TCS.BO,3357.0,3432.25,3350.050048828125,3422.949951171875,104828
2022-06-03,TCS.BO,3454.699951171875,3477.5,3431.550048828125,3438.800048828125,65791
2022-06-06,TCS.BO,3421.0,3453.10009765625,3378.0,3430.25,34827
2022-06-07,TCS.BO,3420.0,3420.0,3356.199951171875,3362.0,26386
2022-06-08,TCS.BO,3372.0,3413.449951171875,3347.0,3403.050048828125,79401
2022-06-09,TCS.BO,3373.0,3436.39990234375,3354.14990234375,3426.550048828125,46081
2022-06-10,TCS.BO,3388.0,3390.14990234375,3352.10009765625,3365.35009765625,116639
2022-06-13,TCS.BO,3291.0,3293.0,3194.0,3220.14990234375,168993
2022-06-14,TCS.BO,3198.0,3238.89990234375,3178.89990234375,3211.25,168330
2022-06-15,TCS.BO,3214.949951171875,3234.0,3201.10009765625,3206.800048828125,87160
2022-06-16,TCS.BO,3237.39990234375,3241.64990234375,3134.0,3142.35009765625,175120
2022-06-17,TCS.BO,3099.64990234375,3110.550048828125,3023.35009765625,3089.25,276257
2022-06-20,TCS.BO,3094.5,3138.60009765625,3069.699951171875,3113.199951171875,94264
2022-06-21,TCS.BO,3128.0,3237.300048828125,3125.0,3212.0,106881
2022-06-22,TCS.BO,3201.0,3249.0,3184.14990234375,3222.0,94514
2022-06-23,TCS.BO,3222.0,3317.0,3222.0,3309.0,371935
2022-06-24,TCS.BO,3344.0,3344.0,3278.0,3292.949951171875,107346
2022-06-27,TCS.BO,3338.0,3361.699951171875,3306.39990234375,3312.64990234375,38084
2022-06-28,TCS.BO,3312.64990234375,3326.25,3274.0,3318.949951171875,31985
2022-06-29,TCS.BO,3270.0,3332.89990234375,3270.0,3291.050048828125,108986
2022-06-30,TCS.BO,3270.0,3310.949951171875,3254.0,3265.25,41813
2022-07-01,TCS.BO,3262.0,3332.449951171875,3252.0,3316.14990234375,34282
2022-07-04,TCS.BO,3315.0,3316.60009765625,3225.800048828125,3234.64990234375,113323
2022-07-05,TCS.BO,3252.0,3272.0,3209.0,3216.14990234375,138816
2022-07-06,TCS.BO,3216.0,3267.89990234375,3202.39990234375,3260.300048828125,101238
2022-07-07,TCS.BO,3269.949951171875,3319.0,3265.0,3286.949951171875,77239
2022-07-08,TCS.BO,3297.0,3300.25,3250.050048828125,3264.85009765625,76501
2022-07-11,TCS.BO,3220.0,3223.050048828125,3105.85009765625,3113.25,202245
2022-07-12,TCS.BO,3125.0,3136.199951171875,3081.0,3084.64990234375,188774
2022-07-13,TCS.BO,3108.5,3109.89990234375,3033.699951171875,3038.550048828125,107114
2022-07-14,TCS.BO,3060.0,3060.0,2968.0,2998.699951171875,167339
2022-07-15,TCS.BO,3015.0,3028.0,2953.0,2993.550048828125,120629
2022-07-18,TCS.BO,3023.39990234375,3076.449951171875,3015.0,3060.35009765625,1742719
2022-07-19,TCS.BO,3026.0,3078.949951171875,3026.0,3075.10009765625,103279
2022-07-20,TCS.BO,3109.449951171875,3170.85009765625,3098.0,3163.949951171875,217944
2022-07-21,TCS.BO,3167.10009765625,3183.550048828125,3144.10009765625,3177.699951171875,51548
2022-07-22,TCS.BO,3180.0,3197.0,3142.10009765625,3171.0,81444
2022-07-25,TCS.BO,3169.0,3185.0,3148.35009765625,3167.300048828125,61457
2022-07-26,TCS.BO,3163.949951171875,3166.949951171875,3096.550048828125,3115.85009765625,96329
2022-07-27,TCS.BO,3102.0,3194.10009765625,3102.0,3188.35009765625,44030
2022-07-28,TCS.BO,3214.89990234375,3264.0,3201.35009765625,3260.199951171875,80279
2022-07-29,TCS.BO,3290.199951171875,3316.60009765625,3276.0,3300.800048828125,55026
2022-08-01,TCS.BO,3327.050048828125,3329.0,3271.0,3299.199951171875,1310532
2022-08-02,TCS.BO,3281.0,3311.449951171875,3272.0,3290.050048828125,75259
2022-08-03,TCS.BO,3289.5,3349.0,3276.699951171875,3339.60009765625,47351
2022-08-04,TCS.BO,3352.0,3387.949951171875,3306.64990234375,3354.14990234375,128302
2022-08-05,TCS.BO,3354.0,3377.0,3354.0,3365.25,25229
2022-08-08,TCS.BO,3361.0,3378.89990234375,3335.5,3373.949951171875,86210
2022-08-10,TCS.BO,3377.10009765625,3380.300048828125,3335.0,3356.0,72060
2022-08-11,TCS.BO,3393.0,3428.0,3377.0,3422.449951171875,124557
2022-08-12,TCS.BO,3420.0,3420.10009765625,3382.0,3399.800048828125,112772
2022-08-16,TCS.BO,3403.050048828125,3413.5,3387.800048828125,3392.949951171875,22937
2022-08-17,TCS.BO,3385.0,3417.0,3371.0,3400.64990234375,111891
2022-08-18,TCS.BO,3399.0,3399.0,3361.699951171875,3381.25,137979
2022-08-19,TCS.BO,3388.0,3421.0,3371.050048828125,3385.25,140465
2022-08-22,TCS.BO,3369.0,3384.449951171875,3347.0,3354.25,96277
2022-08-23,TCS.BO,3324.25,3340.89990234375,3274.550048828125,3283.75,122593
2022-08-24,TCS.BO,3295.0,3307.85009765625,3251.0,3255.35009765625,53777
2022-08-25,TCS.BO,3270.199951171875,3279.949951171875,3213.5,3218.10009765625,91523
2022-08-26,TCS.BO,3234.85009765625,3257.0,3218.10009765625,3221.64990234375,28323
2022-08-29,TCS.BO,3145.0,3145.0,3081.300048828125,3133.699951171875,114608
2022-08-30,TCS.BO,3148.0,3226.949951171875,3143.199951171875,3211.60009765625,117816
